Keyword,Similarity Score
"[('great idea', 0.8151), ('idea friend', 0.6881), ('idea', 0.6047), ('friend', 0.5146), ('great', 0.2567)]",0.6100116
"[('state anxiety', 0.7768), ('im constant', 0.5888), ('constant state', 0.5129), ('state', 0.3086), ('im', 0.2859)]",0.61001015
"[('therapist understand', 0.725), ('explain thing', 0.4627), ('guy tends', 0.4058), ('thing way', 0.1798), ('completely', 0.1491)]",0.6100075
"[('diffrent cycle', 0.6857), ('happens everyday', 0.5686), ('lol happens', 0.4445), ('lol', 0.3095), ('diffrent', 0.3044)]",0.6100023
"[('bipolar oh', 0.601), ('absolutely hate', 0.4692), ('using word', 0.271), ('ur', 0.2353), ('swing', 0.1297)]",0.60999155
"[('perfect score', 0.8823), ('score', 0.735), ('got perfect', 0.7005), ('perfect', 0.4275), ('got', 0.4089)]",0.6099758
"[('psychologist number', 0.6972), ('say psychologist', 0.6115), ('number tell', 0.609), ('tell right', 0.3651), ('time', 0.1089)]",0.60995764
"[('dry heave', 0.7393), ('heave vomited', 0.737), ('vomited multiple', 0.5644), ('typically', 0.2202), ('occasion', 0.202)]",0.6099387
"[('come blue', 0.826), ('blue', 0.5991), ('like come', 0.512), ('sound like', 0.477), ('sound', 0.4096)]",0.6099379
"[('fear uncertainty', 0.8244), ('dont fear', 0.6185), ('dont believe', 0.339), ('dont', 0.292), ('like', 0.1387)]",0.6099274
"[('wow pharmaceutical', 0.8163), ('pharmaceutical company', 0.7326), ('company', 0.4257), ('desperate', 0.3614), ('wow', 0.2762)]",0.60992134
"[('love book', 0.6111), ('book way', 0.4235), ('fighting', 0.3971), ('thank making', 0.332), ('way', 0.0991)]",0.60991836
"[('obsessed im', 0.7046), ('frickin', 0.3895), ('omg yes', 0.3441), ('head', 0.3338), ('im feeling', 0.2824)]",0.6099167
"[('forget emotion', 0.6931), ('love wont', 0.4861), ('finding relationship', 0.304), ('ex ive', 0.291), ('bother finding', 0.274)]",0.60991454
"[('mc cartney', 0.8422), ('paul mc', 0.7557), ('cartney', 0.6618), ('paul', 0.623), ('mc', 0.5167)]",0.60990936
"[('tiktok friend', 0.5768), ('apology dropping', 0.4653), ('send massage', 0.4365), ('visit timeline', 0.3211), ('enjoy', 0.2139)]",0.6099012
"[('support yearsim', 0.5618), ('private chat', 0.4576), ('hello dear', 0.4031), ('account wish', 0.3292), ('glad present', 0.2871)]",0.6098934
"[('specifically age', 0.7574), ('kid specifically', 0.7137), ('age', 0.6784), ('kid', 0.5354), ('specifically', 0.2093)]",0.6098871
"[('didnt open', 0.7166), ('page', 0.6042), ('open page', 0.5988), ('didnt', 0.5241), ('open', 0.3824)]",0.60986555
"[('make video', 0.7276), ('video say', 0.5029), ('video', 0.4889), ('make', 0.4344), ('say', 0.1518)]",0.6098595
"[('weed make', 0.76), ('weed', 0.6199), ('make better', 0.4803), ('make', 0.3158), ('better', 0.294)]",0.60985297
"[('profesor knowledge', 0.7658), ('knowledge share', 0.5214), ('need people', 0.388), ('god', 0.1952), ('like', 0.1731)]",0.60984933
"[('visit wwwgettippcom', 0.9558), ('wwwgettippcom info', 0.8888), ('wwwgettippcom', 0.8051), ('info', 0.3356), ('visit', 0.2926)]",0.60984063
"[('pleased ive', 0.5701), ('year validated', 0.5186), ('validated', 0.4812), ('going', 0.3011), ('im', 0.2779)]",0.60983765
"[('accurate exhausting', 0.6833), ('people experienced', 0.474), ('explain', 0.3529), ('trying', 0.2062), ('absolutely', 0.1829)]",0.6098275
"[('help family', 0.6503), ('contact', 0.53), ('member doesnt', 0.3492), ('help', 0.2981), ('doesnt', 0.2063)]",0.60981995
"[('crisis team', 0.6695), ('support mh', 0.5318), ('yep care', 0.3634), ('complex certain', 0.2875), ('bad', 0.1122)]",0.609815
"[('tiktok ruined', 0.7527), ('ruined attention', 0.5398), ('attention span', 0.5216), ('span', 0.33), ('true', 0.1758)]",0.60980874
"[('got called', 0.8263), ('called im', 0.8173), ('called', 0.5935), ('im', 0.4647), ('got', 0.3489)]",0.60977817
"[('got compassion', 0.5324), ('river walk', 0.4698), ('daughter', 0.3933), ('past', 0.1597), ('id', 0.0952)]",0.6097731
"[('brain owncomecome', 0.9022), ('owncomecome come', 0.7582), ('owncomecome', 0.6997), ('brain', 0.5448), ('come', 0.2678)]",0.6097707
"[('forget themproud', 0.7914), ('suppress forget', 0.6733), ('themproud btw', 0.5511), ('suppress', 0.5442), ('btw', 0.2707)]",0.60975134
"[('insect plant', 0.5861), ('eternal nature', 0.5409), ('life worth', 0.4555), ('equally meaningless', 0.3548), ('animal', 0.2894)]",0.6097436
"[('em meaningless', 0.8646), ('matter em', 0.5788), ('doesnt matter', 0.5571), ('em', 0.4696), ('doesnt', 0.2377)]",0.6097401
"[('swear man', 0.7143), ('swear', 0.6436), ('man correct', 0.5067), ('correct wow', 0.344), ('man', 0.33)]",0.60968596
"[('dont understand', 0.7143), ('true dont', 0.6787), ('understand', 0.6029), ('true', 0.5278), ('dont', 0.367)]",0.6096846
"[('word looked', 0.6735), ('saw', 0.5395), ('looked', 0.3931), ('thought', 0.3308), ('changed', 0.2703)]",0.6096802
"[('im cooked', 0.7773), ('sleep im', 0.6824), ('sleep', 0.6421), ('cooked', 0.6412), ('im', 0.3161)]",0.6096746
"[('ago happy', 0.4554), ('want person', 0.36), ('person year', 0.3585), ('forward', 0.2637), ('look', 0.1893)]",0.60966814
"[('social experiment', 0.6313), ('social', 0.4696), ('agreeing woman', 0.4327), ('kind', 0.2762), ('people', 0.2489)]",0.60966474
"[('caused anxiety', 0.6627), ('difference worrying', 0.6593), ('probably easier', 0.2768), ('knew', 0.1742), ('handle', 0.0932)]",0.6096593
"[('toxic household', 0.546), ('degree live', 0.5071), ('household friend', 0.4882), ('friend stay', 0.4871), ('live', 0.2802)]",0.60965174
"[('food love', 0.7474), ('choose food', 0.714), ('mindset choose', 0.5516), ('love', 0.3573), ('choose', 0.3523)]",0.60964346
"[('anxious immediate', 0.8492), ('way nervous', 0.6156), ('immediate response', 0.4916), ('response', 0.1886), ('way', 0.0718)]",0.6096185
"[('scenario anxious', 0.5822), ('disagree creative', 0.5612), ('different scenario', 0.4605), ('lol', 0.3323), ('different', 0.1919)]",0.6096105
"[('psychiatrist opinion', 0.7968), ('unless psychiatrist', 0.6394), ('opinion', 0.4472), ('say', 0.3714), ('say unless', 0.3306)]",0.60960704
"[('suffer silence', 0.6438), ('pointless vent', 0.5901), ('thats choose', 0.3481), ('exactly', 0.2574), ('people', 0.1176)]",0.6095973
"[('insight great', 0.6371), ('thank doc', 0.5982), ('doc', 0.3498), ('thank', 0.3221), ('great thank', 0.3189)]",0.6095802
"[('anxiety tower', 0.7611), ('gave confidence', 0.474), ('high looped', 0.3552), ('free day', 0.233), ('let pretty', 0.1149)]",0.60956323
"[('fashion make', 0.6616), ('putting make', 0.5046), ('lesd anxious', 0.4977), ('probably', 0.3491), ('putting', 0.3118)]",0.60955524
"[('golden retriever', 0.7848), ('hug golden', 0.7809), ('hug', 0.5595), ('golden', 0.4903), ('retriever', 0.42)]",0.6095484
"[('yes got', 0.7256), ('got question', 0.6567), ('got', 0.5234), ('question', 0.5185), ('yes', 0.4888)]",0.6095433
"[('saffron form', 0.8781), ('saffron', 0.6927), ('form quantity', 0.6288), ('quantity', 0.4483), ('form', 0.4077)]",0.60953504
"[('parent depressed', 0.7322), ('tell parent', 0.61), ('depressed told', 0.5385), ('clean right', 0.2822), ('tell', 0.2408)]",0.6095233
"[('ur emotion', 0.5634), ('fine', 0.3375), ('said im', 0.2865), ('extremely accurate', 0.1624), ('thats burry', 0.1506)]",0.6095028
"[('depression play', 0.6338), ('heart anybody', 0.6138), ('play', 0.3469), ('dealing', 0.3232), ('anybody', 0.2087)]",0.60949385
"[('stress stop', 0.7626), ('learn deal', 0.4375), ('effect', 0.3265), ('effect wwwgettippcom', 0.227), ('stop', 0.2095)]",0.6094881
"[('shrug life', 0.6238), ('far know', 0.3799), ('life big', 0.3753), ('big deal', 0.3728), ('deal', 0.1698)]",0.6094874
"[('slave fear', 0.6452), ('wow vow', 0.5428), ('god foot', 0.535), ('leave', 0.2301), ('wow', 0.1757)]",0.6094836
"[('crafting', 0.6338), ('right artistic', 0.5283), ('sense surviving', 0.3494), ('omg', 0.2372), ('thing', 0.1523)]",0.6094323
"[('breathe paper', 0.7506), ('used breathe', 0.5761), ('bag', 0.441), ('people used', 0.4199), ('thats', 0.1937)]",0.6094289
"[('teach frontal', 0.5803), ('book filter', 0.5068), ('lobe thing', 0.3881), ('like open', 0.2896), ('im im', 0.1976)]",0.6094216
"[('great analogy', 0.8503), ('analogy tough', 0.7834), ('analogy', 0.6743), ('tough', 0.4024), ('great', 0.2262)]",0.6094175
"[('universe sent', 0.6652), ('gift', 0.5799), ('like universe', 0.4157), ('feel like', 0.3679), ('thank', 0.2399)]",0.6094165
"[('swallow test', 0.671), ('feeling marble', 0.4435), ('barium', 0.4312), ('test perpetual', 0.3297), ('year ago', 0.1128)]",0.60940886
"[('coincidence live', 0.6065), ('atheist', 0.5275), ('ask exist', 0.301), ('dont answer', 0.2424), ('play', 0.1858)]",0.6094039
"[('try cranberry', 0.7726), ('cranberry juice', 0.7037), ('look tiktok', 0.5644), ('juice look', 0.5569), ('try', 0.1761)]",0.6094035
"[('hr fine', 0.6766), ('time late', 0.4573), ('thought', 0.1596), ('long', 0.1366), ('fine', 0.1051)]",0.6093935
"[('making tremble', 0.5508), ('block forever', 0.5248), ('thing took', 0.3217), ('think whats', 0.3159), ('making', 0.1776)]",0.60939145
"[('mean isnt', 0.6064), ('feel time', 0.6053), ('people feel', 0.5164), ('people', 0.275), ('isnt', 0.2059)]",0.60936564
"[('point existence', 0.639), ('objectively assum', 0.4928), ('cause talking', 0.208), ('wrong dont', 0.2018), ('accepted', 0.0428)]",0.6093647
"[('professional easy', 0.5517), ('answer fix', 0.5028), ('explain thing', 0.4377), ('like', 0.2848), ('hell answer', 0.161)]",0.6093509
"[('tell dont', 0.7769), ('tell', 0.6972), ('know', 0.4826), ('dont', 0.4728), ('dont know', 0.3921)]",0.6093402
"[('play jenga', 0.8688), ('jenga', 0.6977), ('play', 0.4528), ('feel', 0.3404), ('like wanted', 0.2579)]",0.60933894
"[('effect torcher', 0.7461), ('torcher', 0.6443), ('med effect', 0.5527), ('effect', 0.356), ('med', 0.3431)]",0.60932475
"[('head caused', 0.724), ('think controlled', 0.4128), ('complication', 0.3), ('weird', 0.2183), ('physical', 0.1832)]",0.60931385
"[('express', 0.6153), ('thing bottle', 0.5492), ('know best', 0.262), ('em', 0.251), ('dont know', 0.1609)]",0.60926414
"[('sleeping tablet', 0.6049), ('told hanging', 0.4717), ('gave sleeping', 0.4358), ('wish gp', 0.4082), ('thread', 0.31)]",0.6092618
"[('miss wasnt', 0.8358), ('thats miss', 0.7526), ('miss', 0.5785), ('wasnt', 0.5215), ('thats', 0.3656)]",0.6092347
"[('tiktok calling', 0.7452), ('youre tiktok', 0.7096), ('duh youre', 0.3719), ('calling', 0.3711), ('duh', 0.2421)]",0.60923386
"[('occasionally feeling', 0.6552), ('important distinguish', 0.4385), ('clarified', 0.2607), ('maybe shouldve', 0.1829), ('like', 0.1764)]",0.6092283
"[('like capable', 0.6499), ('capable im', 0.5767), ('feel', 0.3869), ('like', 0.3053), ('im', 0.2199)]",0.60922825
"[('ocd aswell', 0.5883), ('dealt cleaning', 0.5248), ('hobby buying', 0.4086), ('plus', 0.1697), ('ive', 0.141)]",0.60921776
"[('cuss word', 0.7746), ('word', 0.4295), ('attention', 0.376), ('caught', 0.2898), ('ny', 0.2801)]",0.60921735
"[('sith deal', 0.8278), ('sith', 0.7029), ('deal absolute', 0.6397), ('absolute', 0.4806), ('deal', 0.2707)]",0.60921055
"[('read like', 0.7198), ('like book', 0.6553), ('read', 0.597), ('book', 0.5039), ('like', 0.3746)]",0.60920894
"[('natural solution', 0.7021), ('help natural', 0.6627), ('solution', 0.4238), ('love help', 0.2318), ('help', 0.2266)]",0.6092075
"[('bed rotting', 0.9604), ('rotting ftw', 0.7742), ('rotting', 0.7347), ('bed', 0.6133), ('ftw', 0.2525)]",0.6092075
"[('havent interacted', 0.5507), ('bc havent', 0.4914), ('probably bc', 0.4336), ('probably', 0.3725), ('month', 0.3604)]",0.6091875
"[('pill pusher', 0.6904), ('tiktok money', 0.5345), ('magnesium', 0.4409), ('maker', 0.2221), ('money', 0.1826)]",0.60918653
"[('dig deep', 0.5559), ('lucky busy', 0.5429), ('happy lucky', 0.5116), ('happy', 0.3764), ('help', 0.2313)]",0.60917795
"[('command hallucination', 0.8769), ('deal command', 0.6912), ('hallucination', 0.5686), ('command', 0.5194), ('deal', 0.2313)]",0.6091709
"[('thanks doc', 0.8442), ('doc', 0.5267), ('thanks', 0.511), ('doc berg', 0.2956), ('berg', 0.105)]",0.6091663
"[('hello night', 0.752), ('night shift', 0.7), ('hello', 0.5648), ('night', 0.5544), ('shift', 0.5122)]",0.60915875
"[('genuine video', 0.5508), ('positive thought', 0.4993), ('selling', 0.3078), ('issue isnt', 0.2789), ('finally say', 0.1594)]",0.6091268
"[('human suffering', 0.8413), ('suffering', 0.7166), ('product human', 0.6761), ('product', 0.5685), ('human', 0.4369)]",0.6091268
"[('super anxious', 0.6829), ('thing mentioned', 0.4797), ('mentioned make', 0.3077), ('make super', 0.261), ('make', 0.1128)]",0.6091196
"[('remembered comparison', 0.6116), ('saying famous', 0.5446), ('regular people', 0.3653), ('youre understanding', 0.255), ('actually', 0.1076)]",0.6091188
"[('problem mentioned', 0.6586), ('share solution', 0.5383), ('solution', 0.4889), ('thing list', 0.4612), ('unfortunately thing', 0.3488)]",0.6091003
"[('going emdr', 0.8635), ('emdr', 0.7606), ('yup currently', 0.3258), ('yup', 0.2536), ('going', 0.2245)]",0.6091
"[('magnesium lotion', 0.7917), ('lotion night', 0.671), ('swear knock', 0.327), ('night', 0.2755), ('use', 0.136)]",0.60908234
"[('let thing', 0.7345), ('thing god', 0.6978), ('let', 0.4978), ('thing', 0.4304), ('god', 0.4243)]",0.60906255
"[('got life', 0.7403), ('wow got', 0.6433), ('life', 0.5636), ('wow', 0.457), ('got', 0.3749)]",0.6090441
"[('wear energy', 0.7848), ('constant wear', 0.7204), ('energy creativity', 0.7075), ('creativity', 0.458), ('constant', 0.3619)]",0.6090266
"[('genetic disposition', 0.7171), ('chemical imbalance', 0.707), ('disposition chemical', 0.4667), ('variety', 0.2537), ('reason', 0.2042)]",0.6090248
"[('wont stop', 0.6326), ('cause problem', 0.5666), ('problem wont', 0.5057), ('cause', 0.3192), ('wont', 0.2715)]",0.609022
"[('im dramatic', 0.6859), ('told mom', 0.6163), ('mom', 0.4658), ('say im', 0.3152), ('im', 0.1955)]",0.6090027
"[('make happy', 0.8172), ('thing make', 0.6642), ('happy', 0.506), ('thing', 0.4764), ('make', 0.4664)]",0.6089989
"[('peer support', 0.5766), ('experience taught', 0.4034), ('clinician im', 0.361), ('person walk', 0.3194), ('used', 0.2209)]",0.6089766
"[('saffron taken', 0.676), ('saffron', 0.6559), ('taken pregnancy', 0.6493), ('pregnancy', 0.5524), ('taken', 0.1878)]",0.60897505
"[('sorry praying', 0.7337), ('praying', 0.5565), ('im sorry', 0.4624), ('girl im', 0.3842), ('oh', 0.1648)]",0.60897505
"[('took year', 0.4919), ('worth guy', 0.4473), ('time say', 0.2894), ('thats right', 0.285), ('totally fine', 0.2184)]",0.6089709
"[('agree said', 0.5733), ('absolutely agree', 0.5548), ('agree', 0.4523), ('said', 0.3816), ('absolutely', 0.2024)]",0.60895205
"[('epidemic panic', 0.6112), ('bread food', 0.46), ('quit', 0.3099), ('fortifying', 0.2083), ('noticed', 0.1826)]",0.60894257
"[('learn observe', 0.6868), ('control thought', 0.6572), ('observe manage', 0.6464), ('manage', 0.4459), ('learn', 0.3413)]",0.60893166
"[('tong understand', 0.5531), ('happened docters', 0.4947), ('spoke different', 0.4525), ('god', 0.2203), ('let', 0.2107)]",0.6089051
"[('im tanzania', 0.9465), ('tanzania ayou', 0.9084), ('tanzania', 0.8234), ('ayou', 0.3276), ('im', 0.2947)]",0.60888946
"[('intelligence thank', 0.527), ('yoj', 0.4996), ('love telling', 0.4452), ('thank', 0.2675), ('person', 0.2311)]",0.6088888
"[('fyp calling', 0.8193), ('calling usally', 0.4603), ('doesnt like', 0.3389), ('usally doesnt', 0.3196), ('like', 0.2051)]",0.60887897
"[('feel heat', 0.7819), ('heat inside', 0.5637), ('meeeeee', 0.4699), ('feel', 0.4445), ('inside', 0.2488)]",0.60886264
"[('waiting psychiatrist', 0.7457), ('psychiatrist th', 0.5772), ('th april', 0.4941), ('waiting', 0.3827), ('th', 0.2259)]",0.6088549
"[('minute people', 0.5742), ('mean good', 0.5022), ('good say', 0.3796), ('wait', 0.2649), ('actually', 0.2184)]",0.60884464
"[('need called', 0.5932), ('called like', 0.497), ('didnt', 0.4217), ('like hell', 0.3403), ('okay', 0.2232)]",0.60883975
"[('medical issue', 0.6775), ('figure', 0.4121), ('issue', 0.3121), ('unknown', 0.2371), ('cause', 0.2103)]",0.6088267
"[('net dress', 0.627), ('like joker', 0.5804), ('dress like', 0.486), ('interesting reasonable', 0.3631), ('person', 0.2806)]",0.6088103
"[('end hurting', 0.7131), ('wanting distance', 0.3799), ('effecting know', 0.2912), ('ik doesnt', 0.274), ('way really', 0.1026)]",0.6088009
"[('didnt make', 0.5114), ('make past', 0.5072), ('didnt', 0.4006), ('past', 0.4001), ('make', 0.2666)]",0.60878724
"[('love amsterdam', 0.7589), ('amsterdam', 0.6843), ('thank love', 0.3569), ('thank', 0.3359), ('love', 0.2235)]",0.60877705
"[('discomfort range', 0.694), ('settle moment', 0.3136), ('extreme', 0.2372), ('im able', 0.2366), ('like', 0.171)]",0.60876226
"[('year trauma', 0.8143), ('resolve', 0.2965), ('info buthow', 0.2138), ('simply', 0.1908), ('ok thats', 0.1484)]",0.6087601
"[('vessel popping', 0.6853), ('abpit stress', 0.4467), ('blood', 0.3204), ('randomly', 0.2492), ('happen', 0.1233)]",0.60875076
"[('dr jill', 0.8593), ('jill', 0.7558), ('hi dr', 0.6747), ('hi', 0.4841), ('dr', 0.4772)]",0.6087476
"[('cure took', 0.7028), ('medicine yes', 0.6496), ('yes wich', 0.1717), ('long', 0.1468), ('hi', 0.0808)]",0.60874754
"[('clutch corrected', 0.8607), ('im clutch', 0.7723), ('clutch', 0.7235), ('thought im', 0.397), ('corrected', 0.3938)]",0.60874003
"[('ultrasound heart', 0.662), ('ecg attached', 0.5771), ('hun echo', 0.4979), ('hr holter', 0.3587), ('attached', 0.1584)]",0.60872823
"[('taking med', 0.5099), ('point common', 0.3949), ('play detective', 0.3941), ('try breaking', 0.3466), ('youre', 0.1134)]",0.6087214
"[('wish tell', 0.7342), ('tell people', 0.5753), ('wish', 0.5662), ('tell', 0.439), ('people', 0.2902)]",0.60870713
"[('know maybe', 0.3709), ('really nice', 0.2561), ('nice know', 0.2295), ('know', 0.2026), ('really', 0.1259)]",0.6086873
"[('doctor mike', 0.8662), ('mike true', 0.7881), ('mike', 0.6502), ('doctor', 0.642), ('true', 0.1109)]",0.6086666
"[('way suck', 0.7883), ('suck', 0.6924), ('im way', 0.5583), ('im', 0.5342), ('way', 0.3507)]",0.6086278
"[('peace die', 0.7735), ('die sadly', 0.549), ('hurt true', 0.4646), ('sadly', 0.3278), ('true', 0.1089)]",0.60861987
"[('accepted atp', 0.7269), ('im gone', 0.5023), ('accepted', 0.3327), ('im', 0.2335), ('pretty', 0.0417)]",0.6086144
"[('say thing', 0.584), ('going say', 0.5198), ('like', 0.3894), ('thing', 0.3405), ('going', 0.3388)]",0.60859907
"[('therapist got', 0.754), ('therapist', 0.6904), ('pay', 0.5544), ('got pay', 0.5178), ('got', 0.2469)]",0.6085943
"[('dr patel', 0.7156), ('ayman clinic', 0.6878), ('director came', 0.3099), ('atlanta', 0.2224), ('know', 0.1198)]",0.608577
"[('million melbourne', 0.6623), ('australia', 0.5004), ('person explain', 0.3773), ('properly', 0.2365), ('thanks', 0.137)]",0.6085751
"[('lying discipline', 0.6895), ('problem lying', 0.4835), ('discipline', 0.4814), ('honest problem', 0.4426), ('know', 0.1522)]",0.60857433
"[('left habit', 0.8549), ('habit brought', 0.7712), ('habit', 0.6514), ('left', 0.3415), ('brought', 0.1967)]",0.6085715
"[('treatment', 0.7299), ('treatment make', 0.6892), ('make worse', 0.6376), ('worse', 0.4442), ('make', 0.1789)]",0.6085599
"[('lemon tea', 0.7497), ('fresh ginger', 0.6266), ('morning starting', 0.398), ('day', 0.2843), ('ur', 0.0825)]",0.60854626
"[('healed wasnt', 0.7699), ('god', 0.3414), ('wasnt', 0.2706), ('helped', 0.2704), ('easy', 0.2655)]",0.60853946
"[('thyroid nodule', 0.7253), ('benign sign', 0.4936), ('test ultrasound', 0.3948), ('revision', 0.1924), ('lot blood', 0.1132)]",0.6085331
"[('priceless piece', 0.5877), ('anxious thanks', 0.4847), ('joke obviously', 0.352), ('info', 0.3062), ('im', 0.2696)]",0.6085098
"[('test mold', 0.8573), ('mold blood', 0.73), ('blood test', 0.669), ('test', 0.447), ('blood', 0.3416)]",0.6084952
"[('disordered podcast', 0.7355), ('free hide', 0.5186), ('free', 0.2752), ('weve', 0.2656), ('tell', 0.2526)]",0.6084887
"[('jump conclusion', 0.7827), ('jump', 0.5989), ('tend', 0.5606), ('conclusion im', 0.4823), ('im working', 0.3133)]",0.60845774
"[('worry elses', 0.6385), ('health', 0.5422), ('elses health', 0.5408), ('worry', 0.531), ('elses', 0.2057)]",0.6084485
"[('read normal', 0.9141), ('literally read', 0.7626), ('read', 0.5937), ('normal', 0.5279), ('literally', 0.4691)]",0.6084192
"[('jordan suit', 0.8498), ('suit pretty', 0.6244), ('jordan', 0.613), ('pretty sweet', 0.3848), ('pretty', 0.3185)]",0.60841465
"[('melt surgery', 0.7705), ('doctor dont', 0.5644), ('really care', 0.2362), ('unless total', 0.1808), ('dont really', 0.164)]",0.6083591
"[('ive life', 0.7147), ('possibly generation', 0.5674), ('life possibly', 0.4555), ('ive', 0.4337), ('possibly', 0.2827)]",0.6083387
"[('carry inside', 0.7911), ('im dying', 0.528), ('inside im', 0.5189), ('dying', 0.5047), ('im', 0.2864)]",0.6083247
"[('wouldnt care', 0.631), ('care', 0.5914), ('told wouldnt', 0.5672), ('told', 0.4976), ('wouldnt', 0.3991)]",0.6083188
"[('got attention', 0.6292), ('lol got', 0.4309), ('attention', 0.4303), ('lol', 0.4232), ('got', 0.2403)]",0.6083138
"[('lack sleep', 0.753), ('sleep', 0.5712), ('lack', 0.1619)]",0.60830593
"[('amazing thought', 0.8606), ('thought', 0.5182), ('amazing', 0.4093)]",0.60830355
"[('wat im', 0.5593), ('exactly wat', 0.5374), ('going', 0.484), ('im', 0.3852), ('exactly', 0.311)]",0.60830057
"[('glad dont', 0.6559), ('dont im', 0.5139), ('dont', 0.4068), ('im glad', 0.4048), ('im', 0.3104)]",0.60830057
"[('talk teacher', 0.604), ('question class', 0.4642), ('burning think', 0.4152), ('face start', 0.3756), ('asked', 0.2274)]",0.60829914
"[('deep exhale', 0.7457), ('need breath', 0.6436), ('mate need', 0.3803), ('way proven', 0.2061), ('help know', 0.135)]",0.6082783
"[('relate especially', 0.7126), ('relate', 0.6551), ('especially number', 0.4476), ('number', 0.3651), ('especially', 0.2991)]",0.6082777
"[('winner chicken', 0.8198), ('chicken dinner', 0.6873), ('dinner baby', 0.629), ('winner winner', 0.4329), ('baby', 0.3431)]",0.60827035
"[('im toast', 0.8276), ('toast', 0.6008), ('thats im', 0.5832), ('im', 0.5056), ('thats', 0.441)]",0.6082701
"[('tktk really', 0.877), ('tktk', 0.7925), ('really said', 0.4844), ('said', 0.3949), ('really', 0.2971)]",0.60827005
"[('choice live', 0.889), ('like choice', 0.784), ('live', 0.5865), ('choice', 0.5807), ('like', 0.4274)]",0.6082668
"[('good know', 0.5881), ('know thank', 0.569), ('thank', 0.3653), ('know', 0.3104), ('good', 0.2296)]",0.60826373
"[('like series', 0.4878), ('disorder assessment', 0.4411), ('occam razor', 0.3707), ('overlap', 0.3366), ('ta boil', 0.3272)]",0.6082547
"[('adore way', 0.8848), ('adore', 0.7701), ('way thinks', 0.3737), ('way', 0.3503), ('thinks', 0.1824)]",0.6082427
"[('like control', 0.7013), ('control', 0.6677), ('bro saying', 0.6228), ('saying like', 0.5005), ('bro', 0.4141)]",0.6082319
"[('happy hear', 0.5993), ('thank happy', 0.5431), ('hear helping', 0.4586), ('thank', 0.3804), ('helping', 0.3451)]",0.60823
"[('understand choice', 0.6161), ('wish make', 0.6156), ('wish', 0.5481), ('make understand', 0.3587), ('make', 0.1851)]",0.6082257
"[('table time', 0.7392), ('chair table', 0.7116), ('dont chair', 0.6704), ('time', 0.3748), ('dont', 0.2328)]",0.60821635
"[('use screenshots', 0.6881), ('make use', 0.4994), ('trying remember', 0.3918), ('make', 0.2245), ('nooo', 0.188)]",0.6082073
"[('delusion tho', 0.5856), ('probably delusion', 0.5766), ('theyre probably', 0.4284), ('theyre', 0.3201), ('tho', 0.2037)]",0.6081978
"[('support right', 0.7145), ('love support', 0.7042), ('honestly', 0.3612), ('love', 0.3271), ('right', 0.247)]",0.60815394
"[('jan dealing', 0.7043), ('issue monster', 0.4871), ('like listening', 0.3845), ('guy', 0.2284), ('th', 0.2172)]",0.6081493
"[('coffee table', 0.5536), ('dsm fascinating', 0.4606), ('downer rounder', 0.4176), ('latest version', 0.3049), ('ex shrink', 0.2878)]",0.6081117
"[('day transformation', 0.6414), ('love message', 0.3266), ('powerful', 0.2224), ('decision going', 0.1662), ('interested making', 0.1607)]",0.60810995
"[('list cognitive', 0.6947), ('thinking', 0.4805), ('therapist gave', 0.4558), ('come example', 0.279), ('distortion immediately', 0.2691)]",0.6081082
"[('believer treatment', 0.6459), ('supplement like', 0.4837), ('night day', 0.3786), ('im big', 0.1952), ('thank', 0.1267)]",0.60808146
"[('consult doctor', 0.5174), ('mag effect', 0.4811), ('diff med', 0.4369), ('brand hindi', 0.4052), ('need', 0.0874)]",0.608081
"[('depressed child', 0.659), ('priority case', 0.5074), ('mean youre', 0.3084), ('deeply', 0.2897), ('really', 0.1638)]",0.60807
"[('hello kind', 0.8283), ('kind thank', 0.6635), ('hello', 0.6295), ('kind', 0.472), ('thank', 0.3507)]",0.608067
"[('therapist happened', 0.6666), ('thats karma', 0.5126), ('weird', 0.2834), ('said maybe', 0.2802), ('told', 0.2768)]",0.6080654
"[('familiar feel', 0.7538), ('tormented', 0.6475), ('familiar', 0.6112), ('feel like', 0.359), ('like', 0.2222)]",0.6080504
"[('sound like', 0.8584), ('yeah sound', 0.6936), ('yeah', 0.5496), ('like', 0.4203), ('sound', 0.3404)]",0.6080409
"[('world viewpoint', 0.7234), ('look world', 0.6726), ('honestly gave', 0.3603), ('honestly', 0.357), ('look', 0.3491)]",0.6080377
"[('explanation helpful', 0.5986), ('able explain', 0.4196), ('ive literally', 0.3161), ('like', 0.2987), ('able', 0.1648)]",0.60800374
"[('guess nihilistic', 0.9192), ('nihilistic', 0.8792), ('huh guess', 0.5322), ('guess', 0.4796), ('huh', 0.3009)]",0.6080004
"[('tiktok attacking', 0.7209), ('attacking video', 0.612), ('video came', 0.4374), ('thank', 0.2121), ('fun', 0.1626)]",0.6079924
"[('guy therapy', 0.6158), ('feel load', 0.3847), ('quicker month', 0.361), ('awesome private', 0.3452), ('bit', 0.1471)]",0.6079867
"[('hurt like', 0.5441), ('saw knife', 0.4804), ('wanted stomach', 0.397), ('wan na', 0.1558), ('actually', 0.091)]",0.60798234
"[('uk population', 0.5688), ('lived depression', 0.5579), ('population lived', 0.4092), ('half', 0.2747), ('uk', 0.2242)]",0.6079711
